p_date	p_time	clientip	host	reqmethod	useragent	resconttype	duration	username	webcat	referer	respcode	uriport	uripath	uriquery	serverip	scbytes	csbytes	fulluri	word	score	uri_rep	uri_sev	respcode_name	network_context	hash
2016-07-07	12:56:19	10.254.78.83	netstorage.taboola.com	GET	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/x-javascript	18	-	Web Ads/Analytics	http://www.inquisitr.com/1881975/westboro-baptist-church-announces-intent-to-picket-leonard-nimoys-funeral/	304	80	/libtrc/common/cross-check.js	-	10.7.210.157	360	721	netstorage.taboola.com/libtrc/common/cross-check.js	0_10_9_0_1_1_1_0	2.32E-07	gti:Minimal:1:Web Ads|Information Technology::fb:UNKNOWN:-1	0	Not Modified		7067ed0d0ec26038da23dca8ff72b67212
2016-07-07	12:56:19	10.21.59.39	inw-389.inw-rtb1.rfihub.com	GET	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)	image/gif	44	-	Web Ads/Analytics	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	200	80	/bn/bk.gif	?bt=1425214577259&ri=5d874138f61baa938cdc849e77282d3e&rb=445&re=12387&ep=VPMMcQACS6QKRQlIAABR_wiWs1zQKcRtHmKgyA&rt=463897&ai=1447969&dc=3&di=&co=uV%3A313583%2Csej%3Afalse%2CexId%3A54f30c7100024ba40a450948bd0051ff1%2Cbt%3A1425214577259%2Coptimize%3Afalse%2CserverId%3Ainw-389%2CisAI%3Afalse%2Curl%3Ainw-389.inw-rtb1.rfihub.com%2Cdid%3Atid_463897%7Cmed_regular%7CeCv_2789%2CscoreMicroConversions%3A0%2CbB%3Atrue%2CisSkip%3Afalse%2CdiSrc%3A0%2Cmt%3A1%2CnewUser%3Afalse%2Cuuid%3A1185924446129588044%2CscoreMicroClicks%3A0%2CuG%3A0	10.7.210.157	255	4647	inw-389.inw-rtb1.rfihub.com/bn/bk.gif?bt=1425214577259&ri=5d874138f61baa938cdc849e77282d3e&rb=445&re=12387&ep=VPMMcQACS6QKRQlIAABR_wiWs1zQKcRtHmKgyA&rt=463897&ai=1447969&dc=3&di=&co=uV%3A313583%2Csej%3Afalse%2CexId%3A54f30c7100024ba40a450948bd0051ff1%2Cbt%3A1425214577259%2Coptimize%3Afalse%2CserverId%3Ainw-389%2CisAI%3Afalse%2Curl%3Ainw-389.inw-rtb1.rfihub.com%2Cdid%3Atid_463897%7Cmed_regular%7CeCv_2789%2CscoreMicroConversions%3A0%2CbB%3Atrue%2CisSkip%3Afalse%2CdiSrc%3A0%2Cmt%3A1%2CnewUser%3Afalse%2Cuuid%3A1185924446129588044%2CscoreMicroClicks%3A0%2CuG%3A0	0_10_9_0_1_1_1_0	2.32E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		269e3924b4bdaedf373d261168eaff9012
2016-07-07	12:56:19	172.25.180.31	account-public-service-prod03.ol.epicgames.com	CONNECT	"game=EpicGamesLauncher	 engine=UE4	 version=2452818"	-	58	-	Informational;Games	-	200	443	/	-	10.7.210.157	39	261	account-public-service-prod03.ol.epicgames.com	0_10_8_1_3_5_1_0	2.32E-07	gti:Minimal:1:Games|Games/Gambling::fb:UNKNOWN:-1	0	OK		3732863180ca8359d3e48c57f34dcc1212
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	10	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20574	-	10.7.210.157	245	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20574	0_10_7_1_0_5_1_0	2.32E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		81dad7673758f216e864788a1a1db1dc12
2016-07-07	12:56:19	10.21.59.39	cm.g.doubleclick.net	GET	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)	text/html	18	-	Web Ads/Analytics	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	204	80	/push	?client=ca-pub-2400833883574909	10.7.210.157	295	784	cm.g.doubleclick.net/push?client=ca-pub-2400833883574909	1_10_6_1_0_5_1_0	2.33E-07	gti:Unverified:-1:Web Ads|Information Technology::fb:UNKNOWN:-1	0	No Content		4c222c4800967445257f2353b5bafcc412
2016-07-07	12:56:19	10.241.106.17	www.microsoftstore.com	GET	Mozilla/5.0 (Windows NT 6.3; Trident/7.0; Touch; rv:11.0) like Gecko	text/html	135	-	Technology/Internet;Shopping	-	200	80	/store/msusa/en_US/home	-	10.7.210.157	128905	2358	www.microsoftstore.com/store/msusa/en_US/home	1_10_6_5_2_5_1_0	2.33E-07	gti:Minimal:1:Computing/Internet|Information Technology;Online Shopping|Purchasing::fb:UNKNOWN:-1	0	OK		d68b7cd84bed9ac508186c41c57ce53512
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	6	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20575	-	10.7.210.157	16634	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20575	0_10_9_1_2_5_1_0	2.34E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		2375ce6abd342cd69883b2cb5ef650ec12
2016-07-07	12:56:19	10.254.111.217	iecvlist.microsoft.com	CONNECT	Internet Explorer	-	2138	-	Technology/Internet	-	200	443	/	-	10.7.210.157	39	179	iecvlist.microsoft.com	1_10_10_5_4_5_1_0	2.35E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		5f37c52a129e9ce168d6aef2d6f5464f12
2016-07-07	12:56:19	10.27.128.86	58.211.179.124	PASS	-	-	1	-	none	-	0	21	/	-	10.7.210.157	0	0	58.211.179.124	1_10_10_5_4_5_1_0	2.35E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	0		5620f2899ca9e2f2e60ff2aa7a1a1c2812
2016-07-07	12:56:19	10.236.199.90	lh4.googleusercontent.com	CONNECT	Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)	-	260	-	Content Servers	-	200	443	/	-	10.7.210.157	39	243	lh4.googleusercontent.com	1_2_10_0_1_5_1_0	2.38E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		cbd393fa6335a2ba8611b54c001e94be12
2016-07-07	12:56:19	10.7.202.61	96.17.15.164	POST	Shockwave Flash	application/x-fcs	533	-	Audio/Video Clips	http://www.espncricinfo.com/icc-cricket-world-cup-2015/content/story/839239.html	200	80	/idle/iWbmdz02xSL_SR8Z/123	-	10.7.210.157	245	446	96.17.15.164/idle/iWbmdz02xSL_SR8Z/123	0_10_6_5_4_5_1_0	2.50E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		1064bff2eb93bc514ef50a186f15416a12
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	22	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20576	-	10.7.210.157	245	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20576	0_10_9_5_5_5_1_0	2.53E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		8b320d54468fe859efba87921709c37912
2016-07-07	12:56:19	10.254.72.108	u-ads.adap.tv	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	text/plain	45	-	Technology/Internet	http://content.secondspace.com/widget/dynamic/sponsorframe.html?site=kgw	302	80	/a/h/sUK48UTFUtM2xUGD6uq5_qdnVgRzoU_ZYbtGp4ZBCeA=	?cb=1425214579&pageUrl=http%3A%2F%2Fwww.kgw.com%2F&description=VIDEO_DESCRIPTION&duration=VIDEO_DURATION&id=VIDEO_ID&keywords=VIDEO_KEYWORDS&title=VIDEO_TITLE&url=VIDEO_URL&eov=eov	10.7.210.157	546	4795	u-ads.adap.tv/a/h/sUK48UTFUtM2xUGD6uq5_qdnVgRzoU_ZYbtGp4ZBCeA=?cb=1425214579&pageUrl=http%3A%2F%2Fwww.kgw.com%2F&description=VIDEO_DESCRIPTION&duration=VIDEO_DURATION&id=VIDEO_ID&keywords=VIDEO_KEYWORDS&title=VIDEO_TITLE&url=VIDEO_URL&eov=eov	1_10_9_5_4_5_1_0	3.38E-07	gti:Unverified:-1:General News|Information/Communication;Web Ads|Information Technology::fb:UNKNOWN:-1	0	Found		92d2239d7b6e5c01f87db117505380be12
2016-07-07	12:56:19	10.254.72.108	pagead2.googlesyndication.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	-	16	-	Web Ads/Analytics	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-2613565434640259&output=html&h=60&slotname=1952880675&adk=3002225448&w=468&ea=0&flash=16.0.0&url=http%3A%2F%2Fwww.worldnow.com%2F&dt=1425214578751&bpp=55&bdt=3409&shv=r20150225&cbv=r20150224&saldr=sa&correlator=6869087432705&frm=23&ga_vid=2029161141.1411747714&ga_sid=1425214579&ga_hid=1802574186&ga_fc=0&u_tz=-480&u_his=1&u_java=1&u_h=1080&u_w=1920&u_ah=1032&u_aw=1920&u_cd=24&u_nplug=20&u_nmime=93&dff=times%20new%20roman&dfs=16&adx=561&ady=608&biw=1899&bih=919&isw=468&ish=60&ifk=262258735&eid=317150304&oid=3&ref=http%3A%2F%2Fwww.kptv.com%2F&loc=http%3A%2F%2Fwww.kptv.com%2F&rx=0&eae=2&fc=24&brdim=0%2C0%2C0%2C0%2C1920%2C0%2C1920%2C1032%2C468%2C60&vis=2&rsz=0%7C0%7Co%7C&abl=CS&ppjl=f&fu=4&bc=1&ifi=1&dtd=132	304	80	/pagead/images/google-logo.png	-	10.7.210.157	286	1359	pagead2.googlesyndication.com/pagead/images/google-logo.png	0_10_9_5_4_5_1_0	3.39E-07	gti:Minimal:1:Web Ads|Information Technology::fb:UNKNOWN:-1	0	Not Modified		fad55254d76d069d5caff587f32043c812
2016-07-07	12:56:19	10.14.153.117	v4.moatads.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	image/gif	86	-	Web Ads/Analytics	http://www.slate.com/	200	80	/pixel.gif	?e=9&q=6&lo=0&qs=10&ak=-&i=SLATEDFP1&bq=0&g=8&h=600&w=300&f=0&j=https%3A%2F%2Fwww.google.com&o=3&t=1425214547809&de=700966755626&cu=1425214547802&m=30447&ar=1e70b78-clean&cb=0&r=16.0.0&dl=0&dm=1000&dn=69&gh=1&qa=1280&qb=1024&qi=1280&qj=984&qf=1280&qe=923&qh=1280&qg=992&ch=0&as=1&ag=30442&an=30197&gf=0&gg=0&ck=1046&kw=1047&aj=1&pg=80&pf=80&ib=0&cc=1&bw=30441&bx=30196&ci=1045&jz=1048&dj=1&em=0&en=0&bu=30445&cd=30199&ah=30444&am=30198&cl=0&au=-1&av=-1&by=-1&at=0&d=89439978%3A239643018%3A228942618%3A64967901738&bo=90898218&bd=94518018&dfp=0%2C1&la=94518018&ab=2&ac=1&it=500&cs=0	10.7.210.157	381	936	v4.moatads.com/pixel.gif?e=9&q=6&lo=0&qs=10&ak=-&i=SLATEDFP1&bq=0&g=8&h=600&w=300&f=0&j=https%3A%2F%2Fwww.google.com&o=3&t=1425214547809&de=700966755626&cu=1425214547802&m=30447&ar=1e70b78-clean&cb=0&r=16.0.0&dl=0&dm=1000&dn=69&gh=1&qa=1280&qb=1024&qi=1280&qj=984&qf=1280&qe=923&qh=1280&qg=992&ch=0&as=1&ag=30442&an=30197&gf=0&gg=0&ck=1046&kw=1047&aj=1&pg=80&pf=80&ib=0&cc=1&bw=30441&bx=30196&ci=1045&jz=1048&dj=1&em=0&en=0&bu=30445&cd=30199&ah=30444&am=30198&cl=0&au=-1&av=-1&by=-1&at=0&d=89439978%3A239643018%3A228942618%3A64967901738&bo=90898218&bd=94518018&dfp=0%2C1&la=94518018&ab=2&ac=1&it=500&cs=0	0_10_1_1_0_5_1_0	3.40E-07	gti:Unverified:-1:Computing/Internet|Information Technology;Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		e491c74ca7e93652c7aa355f7124354912
2016-07-07	12:56:19	10.10.42.93	googleads4.g.doubleclick.net	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	text/html	27	-	Web Ads/Analytics	http://cdn.w55c.net/i/0R4w35INNj_992802626.html?&rtbhost=rtb03-c.us.dataxu.net&btid=S2JUT1dzMEphb3pwfENGa0pOd3VrNGJ8MTQyNTIxNDU3OTM5NXwyNDk1OTB8MEZPNk5MaHh5N3wwUjR3MzVJTk5qfDc5NjUzNGFjLWE3MWYtNDBlMi05MTE2LTM2NDUwYjliMjZhOHw1MDAwMDB8fHx8MTMuMFB8VVNE&ei=CONTEXTWEB&wp_exchange=VPMMcwAHBOCuXdbu9dCUu_C1eI8DSNL2EOAMpg&js=0&ob=1&ccw=SUFCMSMwLjU1MDg2MnxJQUIxLTYjMC4yMjcyMjM2MnxJQUIxLTIjMC4xMzY5NTUyOQ&ci=0CCdgJZPYM&fiu=MEZPNk5MaHh5Nw&sd=http%3a%2f%2fdunzo.net%2fa-sleeping-teachers%2f24%2f&s=http%3A%2F%2Fdunzo.net%2Fa-sleeping-teachers%2F24%2F&ts=1425214579404&ai=0DVjMNoF6p&tpce=&c=US&r=OR&m=820&pc=97124&rnd=2543765095622803&epid=Q1c1NTgwOTM&esid=Q1cyNDk1OTA&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&l=ZW58fA&v=1&euid=dDJBVktxbHRWUVFHNnB4aldLYUFIdw&refurl=aHR0cDovL2R1bnpvLm5ldC9hLXNsZWVwaW5nLXRlYWNoZXJzLzIzLw	200	80	/pcs/view	?xai=AKAOjsuTQTjYswnFJnuJGjs5QsN7iy4EIpubBBHujZ_5p3_G9jxW3xCEMufssdnMx9oiCORqC8nXEg5-b3Pd3Umi8_TXzfQD8CJF-k6d4x6t48hHCmIdl81tUzkN3hx8VFTiWA&sig=Cg0ArKJSzNphCKdF3gj5EAE&adurl=	10.7.210.157	507	1475	googleads4.g.doubleclick.net/pcs/view?xai=AKAOjsuTQTjYswnFJnuJGjs5QsN7iy4EIpubBBHujZ_5p3_G9jxW3xCEMufssdnMx9oiCORqC8nXEg5-b3Pd3Umi8_TXzfQD8CJF-k6d4x6t48hHCmIdl81tUzkN3hx8VFTiWA&sig=Cg0ArKJSzNphCKdF3gj5EAE&adurl=	0_10_2_5_5_5_1_0	3.40E-07	gti:Minimal:1:Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		8f6198e77aa173032990810bb193b33a12
2016-07-07	12:56:19	10.254.44.203	130.180.67.90	GET	"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	image/jpeg	1022	-	none	http://130.180.67.90/cgi-bin/guestimage.html	200	80	/record/current.jpg	?rand=748445	10.7.210.157	32110	416	130.180.67.90/record/current.jpg?rand=748445	0_10_7_5_4_5_1_0	3.41E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		cddc99618307dc687be1870c3cc03a5012
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	7	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20577	-	10.7.210.157	16634	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20577	1_10_8_5_3_5_1_0	3.41E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		9be73ba7bc642cf37f82fcbcce2d26d612
2016-07-07	12:56:19	10.21.59.39	sc.iasds01.com	GET	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)	-	45	-	Web Ads/Analytics	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	302	80	/dtc	?asid=5afafd7e-c012-11e4-895e-00259069c34e	10.7.210.157	377	499	sc.iasds01.com/dtc?asid=5afafd7e-c012-11e4-895e-00259069c34e	0_10_5_1_0_5_1_0	3.42E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	Found		1d72fe987592d9e56823f68f75b987f312
2016-07-07	12:56:19	10.254.79.213	www.huffingtonpost.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.111 Safari/537.36"	text/html	39	-	News/Media	http://www.huffingtonpost.com/	200	80	/include/mod_times.php	?action=content	10.7.210.157	601	2007	www.huffingtonpost.com/include/mod_times.php?action=content	1_10_8_5_4_5_1_0	3.42E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		93d5bae7c618e423a2744a6c66b8d1d112
2016-07-07	12:56:19	10.9.96.74	talkgadget.google.com	CONNECT	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.94 Safari/537.36"	-	14	-	Chat (IM)/SMS	-	200	443	/	-	10.7.210.157	39	227	talkgadget.google.com	1_2_10_1_0_5_1_0	3.42E-07	gti:Unverified:-1:Instant Messaging|Information/Communication;Web Phone|Information/Communication::fb:UNKNOWN:-1	0	OK		e44ba7f6843e577e04c8eb14fafe6e2212
2016-07-07	12:56:19	10.255.10.150	csi.gstatic.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.111 Safari/537.36"	image/gif	170	-	Search Engines/Portals	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	204	80	/csi	"?v=3&s=pagead&action=load3pas&it=fb.1432	e2e.19681&e=3311902&rt=lb.5550	ol.18249"	10.7.210.157	417	553	"csi.gstatic.com/csi?v=3&s=pagead&action=load3pas&it=fb.1432	e2e.19681&e=3311902&rt=lb.5550	ol.18249"	1_10_7_1_5_5_1_0	3.42E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	No Content		abc66f928cf5a539ce3d1f357b66308712
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	7	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/send/eNbmVWkswmxUSJzZ/20578	-	10.7.210.157	245	398	4.27.8.21/send/eNbmVWkswmxUSJzZ/20578	1_10_8_5_4_5_1_0	3.42E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		16f9b0e7e5522bae5915948cf4eda13412
2016-07-07	12:56:20	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	7	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20579	-	10.7.210.157	16634	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20579	0_10_7_0_1_1_1_0	3.42E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		56d4aafc5161479d8881dd99783b76c212
2016-07-07	12:56:20	10.7.202.61	96.17.15.183	POST	Shockwave Flash	application/x-fcs	520	-	Audio/Video Clips	http://www.espncricinfo.com/icc-cricket-world-cup-2015/content/story/839239.html	200	80	/idle/GJGmdz02ySLvCU8Z/238	-	10.7.210.157	245	446	96.17.15.183/idle/GJGmdz02ySLvCU8Z/238	1_10_8_5_2_5_1_0	3.42E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		041b5076c810406362a6f8e25154f3ce12
2016-07-07	12:56:20	10.254.72.108	c2s-adap.liverail.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	text/xml;%20charset=UTF-8	205	-	Business/Economy	http://content.secondspace.com/widget/dynamic/sponsorframe.html?site=kgw	200	80	/	?uid=5271533886312090342&categories=&adType=2&content=6&pageUrl=http%3A%2F%2Fwww.kgw.com%2F&bitRate=&format=video%2Fmp4%3Bvideo%2Fx-flv%3Bapplication%2Fx-shockwave-flash%3Bimage%2Fjpeg%3Bimage%2Fpng%3Bimage%2Fgif&podPos=0&duration=3600&playerSize=1&autoplay=&muted=0&companions=&buytype=2&a.ip=134.134.139.70&user_agent=Mozilla%2F5.0%20%28Windows%20NT%206.1%3B%20WOW64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F40.0.2214.115%20Safari%2F537.36&deal=&pet=0&eov=1425214579&width=300&height=250&a.seatId=314159	10.7.210.157	1658	7812	c2s-adap.liverail.com/?uid=5271533886312090342&categories=&adType=2&content=6&pageUrl=http%3A%2F%2Fwww.kgw.com%2F&bitRate=&format=video%2Fmp4%3Bvideo%2Fx-flv%3Bapplication%2Fx-shockwave-flash%3Bimage%2Fjpeg%3Bimage%2Fpng%3Bimage%2Fgif&podPos=0&duration=3600&playerSize=1&autoplay=&muted=0&companions=&buytype=2&a.ip=134.134.139.70&user_agent=Mozilla%2F5.0%20%28Windows%20NT%206.1%3B%20WOW64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F40.0.2214.115%20Safari%2F537.36&deal=&pet=0&eov=1425214579&width=300&height=250&a.seatId=314159	1_10_8_5_3_5_1_0	3.42E-07	gti:Minimal:1:General News|Information/Communication;Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		ea3e7d788a5d5f55e71cc2eabde847cb12
2016-07-07	12:56:20	10.11.42.122	collector-131.newrelic.com	CONNECT	-	-	10	-	Web Ads/Analytics	-	200	443	/	-	10.7.210.157	39	119	collector-131.newrelic.com	0_10_5_0_1_1_1_0	3.42E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		931ef7e939418da9b757cb6e39ead73d12
2016-07-07	12:56:20	10.254.3.133	xml.syncplicity.com	CONNECT	-	-	81	-	File Storage/Sharing	-	200	443	/	-	10.7.210.157	39	101	xml.syncplicity.com	0_10_8_5_4_5_1_0	3.42E-07	gti:Minimal:1:Personal Network Storage|Information Technology::fb:UNKNOWN:-1	0	OK		1f2d46087fc60c31f7bef4652aa22b9d12
2016-07-07	12:56:20	10.252.135.254	4.27.8.21	POST	Shockwave Flash	application/x-fcs	519	-	Audio/Video Clips	-	200	80	/idle/ugYmVWkswmxbSAzZ/244	-	10.7.210.157	245	207	4.27.8.21/idle/ugYmVWkswmxbSAzZ/244	0_10_4_0_1_1_1_0	3.43E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		89a94b3bf66428d9038ccbb0ffdb455512
2016-07-07	12:56:20	10.255.67.249	ib.adnxs.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/javascript;%20charset=utf-8	73	-	Web Ads/Analytics	http://www.wcvb.com/weather/video	200	80	/a_usersync	?c=8&cbfn=ANX_async_load	10.7.210.157	1053	535	ib.adnxs.com/a_usersync?c=8&cbfn=ANX_async_load	0_6_8_0_1_5_1_0	3.43E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		84bfd50d7b6c3ba3a2db650f6e5dc58012
2016-07-07	12:56:20	10.7.202.61	63.80.4.111	POST	Shockwave Flash	application/x-fcs	543	-	Content Servers	http://www.espncricinfo.com/icc-cricket-world-cup-2015/content/story/839239.html	200	80	/idle/qlBmdz02xSLpyf9Z/494	-	10.7.210.157	245	444	63.80.4.111/idle/qlBmdz02xSLpyf9Z/494	0_10_3_0_1_1_1_0	3.43E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		92ab899f530f577b295b131bd30ff61312
2016-07-07	12:56:20	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	8	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20580	-	10.7.210.157	245	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20580	0_6_8_0_1_5_1_0	3.43E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		61a45b4c570cbaf581c252e42e8c4d4a12
2016-07-07	12:56:20	10.7.202.61	96.17.15.172	POST	Shockwave Flash	application/x-fcs	519	-	Audio/Video Clips	http://www.espncricinfo.com/icc-cricket-world-cup-2015/content/story/839239.html	200	80	/idle/SBGmdz02zSLCyM9Z/166	-	10.7.210.157	245	446	96.17.15.172/idle/SBGmdz02zSLCyM9Z/166	1_10_8_1_5_5_1_0	3.43E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		4bbae4d55edaa50e7d783c7e5d1cd3be12
2016-07-07	12:56:20	10.7.199.64	clients6.google.com	CONNECT	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:32.0) Gecko/20100101 Firefox/32.0	-	11	-	Search Engines/Portals	-	200	443	/	-	10.7.210.157	39	219	clients6.google.com	1_2_1_1_0_5_1_0	3.43E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		aba1cf4f5e1062446b3af4e92b6c50f312
